userWallet,total_deposit_usd,deposit_count,avg_borrow_rate,total_redeemunderlying_usd,redeemunderlying_count,total_borrow_usd,total_repay_usd,borrow_count,repay_count,total_liquidationcall_usd,liquidationcall_count,liquidation_count
0x01a1c72bf9547d1e6abd8486ae3cad64e781cd7c,12310995814.12221,3.0,6.5941448927726765e+25,0.0,0.0,5159277717.855282,0.0,1.0,0.0,0.0,0.0,0.0
0x01a1ef4a64f8c25ac6e4913512dabac382fd2954,1.1057418120666048e+16,51.0,3.704246534727629e+25,7507626624090540.0,21.0,3679266449050649.5,3397504985816722.0,47.0,32.0,0.0,0.0,0.0
0x01a2c0cc3fc848d1cbfa4198822349c85905785b,499.8257474499965,1.0,0.0,1001.7818540089481,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01a2e7fe230a34bf74e7c850d1244c70ff928024,6082059799805068.0,19.0,3.1612459925877938e+25,4273547464095497.0,12.0,2316295330166965.0,2355202879004128.0,15.0,4.0,0.0,0.0,0.0
0x01a3049804d40609f2edc1b5d73610bcd8796ae1,215654816678.80045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01a3a71580b17d1c567d577a66b28c48e42a43c3,1.4119010116196558e+16,2.0,1.4098242720362232e+26,1.4061552179098476e+16,2.0,1.0085007225854684e+16,1.0056004548296598e+16,1.0,2.0,0.0,0.0,0.0
0x01a4615315104084dcaaec9a847e90ce5cfbf8ea,96314135652269.83,2.0,3.90487612015456e+25,0.0,0.0,7913036714997.313,7913881694737.29,1.0,1.0,0.0,0.0,0.0
0x01a4f75344f665629c714f6623b784509159d4bc,601291275449355.6,5.0,3.0153698219098723e+25,601291352030137.0,5.0,230.0298570801867,230.0302188620041,2.0,1.0,0.0,0.0,0.0
0x01a580e1370e798c48abda6b2f605035f2127d5c,3.647583895555436e+16,90.0,3.763682387384616e+25,2.881745003525847e+16,42.0,9828993797740588.0,3785718352845797.0,51.0,70.0,0.0,0.0,0.0
0x01a71e7b07cbe684439eb0570a93055af7c15b57,25857034228.480007,1.0,6.511806945227984e+25,0.0,0.0,4753131292.000001,0.0,1.0,0.0,0.0,0.0,0.0
0x01a762e99a74132ff61cebd92262fc54463320e5,2235124176577877.8,79.0,3.675242239374951e+25,290661.1839690807,33.0,3712.9833919648904,2263.4331412267557,5.0,7.0,0.0,0.0,0.0
0x01a7749f10af218e842eaa97ef66b06870f9002a,0.0,0.0,0.0,8649788360269039.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01a7e44c9c8495f1fdac72298a3c0ebac9f58a55,1.023694675656391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01a8b987d4350c58a3a16456d5f7cc3255c425b0,0.0,0.0,0.0,890.105930493991,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01a94e74ec7264b4be34d9a68f8cd1decc9bcdb6,10150568939907.717,1.0,0.0,1336.9751883653125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01a97118d81e6ccd319a27dbfad2b601774399d2,690217796117.5754,1.0,3.4674860990109272e+25,0.0,0.0,309407977569.9476,0.0,1.0,0.0,0.0,0.0,0.0
0x01a9766c63c57694307eb20b75796a252d549819,1.0249644364235437,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01aa226e0895cfc97fee2121222dd005160ea9c2,1032336915460.6006,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01aa66f23e42842d771cf46e6293af4ed04c90bd,5.022393731583796e+17,60.0,5.730987993252381e+25,4.45504176304577e+17,24.0,2.1222101943560212e+16,210157.4164392132,27.0,9.0,0.0,0.0,0.0
0x01aa8359ab1b28af8f7a11d3457f775b540efad3,103.51084728680641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01aafa85d27eda7cc530132827ba834c269a7cbd,0.0,0.0,0.0,14871.744467824787,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01ab50c379aa098a199feda4c5a51d623ffcd764,0.0,0.0,0.0,99533.7575522888,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01ac60352b386d551222c877925f524d43725149,0.0,0.0,0.0,233461643945896.56,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01accec19e099cc37d9fa9f7027dd89c8a9831d5,1047.4705501763906,1.0,0.0,1049.5949690945154,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01adf60f3a3455f78cd196763c1203c8fde2c039,1583457719103.9663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01af1eb57b3489cea12ea3d8ebbae1c3eeb0658e,2.1377470886634816e+16,1.0,6.166563255902067e+25,2.362803401809436e+17,8.0,6.159362574404021e+16,1.0133370338420725e+17,3.0,6.0,0.0,0.0,0.0
0x01af4808da010aad7b2c977f51508a1402c8cbbc,8.930116987365043e+16,57.0,3.8405034058962177e+25,1.0059392718791808e+17,22.0,9.903222284916763e+16,9.560817958789091e+16,20.0,15.0,0.0,0.0,0.0
0x01af60b03e2b9cbf947568552462f9182b959db0,74289.56726612024,12.0,3.306409562008608e+25,7732.826995846315,1.0,59101.33869004934,7732.826995846315,10.0,1.0,0.0,0.0,0.0
0x01af86cd3fa63f8b04b8ba7df0494a77c01c473f,2.941419799641635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b037084eba7e4519dbfc9ba026ae696746e033,126741231281112.02,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b05f41b22b8ab004b064cd6404e90ca46840fd,1075087714635.3258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b06d543b68067f7d78427d651b1190c10e0456,1445164775628663.2,1.0,4.909578984020038e+25,1444618937877789.2,1.0,711784337664001.8,711784337664001.8,1.0,1.0,0.0,0.0,0.0
0x01b0b2d9991112703bb96ba7b603f89788d2c6d6,8.642155726292692,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b0ea8755979c2030d642b74c5dcbde220351df,1.0347567255605388,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b15b58df43cd3a72b4edd9b6150fc7b9b1f412,1.1057238603005672,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b19a62cba8bbc553b0137257f72371c826c403,317927513452327.1,4.0,8.235106170732442e+25,315781990826524.2,3.0,197536488073677.75,197376370079672.88,2.0,3.0,0.0,0.0,0.0
0x01b27aeaa3b67577609538155d637b08f0779069,9867.260862876117,3.0,8.990615623986205e+25,965442744535345.1,9.0,3123559887451326.5,965442744626458.0,6.0,5.0,0.0,0.0,0.0
0x01b2e0fc91754fa2daa9a69fe4ef69c03cb50bc0,2.259609878203447,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b344118ff55134f042bb19ca4a77cd3212dc19,0.01302340248108152,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b3b5ae37f70e6540abc2667fec68c19b2e7a1d,5.2706925081088e+17,32.0,6.4382061955401176e+25,2.6548453015077712e+17,10.0,9963496645323998.0,1.0029306747882622e+16,19.0,16.0,0.0,0.0,0.0
0x01b3bd82da83c842d8220c8fef9358abeffd537e,7460456063991516.0,1.0,3.897051475494572e+25,7501090595761149.0,1.0,704850450892892.5,704850450892892.5,1.0,1.0,0.0,0.0,0.0
0x01b3f02ff86fca973084faa9e4e24014c1dfcb8f,2774050226396394.0,39.0,3.8424942878212344e+25,437233.70164813893,16.0,421225967985801.4,87268.12308241805,20.0,12.0,0.0,0.0,0.0
0x01b44fd30ad33b88d0ebe0e22faa52cfe0f8ae7e,15854237614.713926,1.0,3.946239790888772e+25,0.0,0.0,0.0022509558575093108,0.0,1.0,0.0,0.0,0.0,0.0
0x01b45138c79d97335df9fef8c3a325eaa764d29c,1.0594593118780764,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b457774fee6105593031a3eb023a873c450c4a,1673553379187.0874,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b572c14af90297b04955659cf86aec87dad0b2,1261268119112402.2,1.0,3.930450423704321e+25,1261268053478328.5,1.0,299722041360000.56,299722041360000.56,1.0,1.0,0.0,0.0,0.0
0x01b590b256dcb6300fe43fa2c629dd9fd2838ed4,126136070305703.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b5b2eec95743ff4401a55b06db72bdf6afa0e1,4565588163498139.0,33.0,4.3736363608768585e+25,2963909201096122.0,58.0,9965491139123994.0,4080885677318132.0,43.0,29.0,0.0,0.0,0.0
0x01b630e4c8c64c9abfd843c2c7ec3b0fcd1cf609,0.0,0.0,0.0,10827.332017662093,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b700a7f8797609c8e86b21d3e5a765d608b9a2,1.133773885592655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b7b1df70e1b455e1086aef7488f1131183107b,501.7594747713071,5.0,0.0,498.21638853230183,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b7baa7baa864fef3cd1c7bc118cc97cedcb33f,111918143764737.16,1.0,4.940945911935511e+25,0.0,0.0,33575443129421.15,0.0,1.0,0.0,0.0,0.0,0.0
0x01b84c86f45b3961296286d8ef8ec49709606b36,1.0247378304881805,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b8674543a3480a6a4c44014d226b27db2d65db,34585645963041.996,1.0,3.996101690979097e+25,0.0,0.0,4996078385872.3545,0.0,1.0,0.0,0.0,0.0,0.0
0x01b8884b83882069d08c86b053bb1027d04dce96,1922278474293291.5,1.0,3.5245610895538335e+25,1893019259741367.8,1.0,702.8204814550465,702.8204814550465,1.0,1.0,0.0,0.0,0.0
0x01b89af143b8f2bb80f9ac13d60e7e9e01d85798,102663548404796.6,1.0,1.1401787401855395e+25,102797687777448.2,1.0,28646330921207.86,28646330921207.86,1.0,1.0,0.0,0.0,0.0
0x01b8a5c4f22ca9707d1865ff2c4712829b6175f6,4397664452002.5117,3.0,0.0,513.2044216184826,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01b8f7ef9c12841ca94ee6652f0d5e9646a1168f,3.500550865365273e+16,110.0,3.933857817539706e+25,2332.4459721394883,4.0,8009.301294698319,4212.803055995942,1.0,65.0,0.0,0.0,0.0
0x01b92f893b1c302bcf1945fd4edf10df99b4f181,2611111200228.487,1.0,7.706576003495436e+25,3322631013414949.5,4.0,681.1192519690775,1369.4613434978742,1.0,2.0,0.0,0.0,0.0
0x01b94f94cbf9fe4509b0beaa8dd6fb510dad01e5,136943980703.2645,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01bb074c844b1129c8e26ed5d27186cf53198f6c,5850249330656008.0,1.0,0.0,5823588264073827.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01bb8b57808786461b7db3dd5975280f189307a3,15854237614.713926,1.0,3.946239773187903e+25,0.0,0.0,0.0022509558575093108,0.0,1.0,0.0,0.0,0.0,0.0
0x01bbec9408cf03e8188f44f12636b63e8faba019,721940740899160.2,7.0,3.6075591269688653e+25,0.0,0.0,402.5036477500706,0.0,4.0,0.0,0.0,0.0,0.0
0x01bbfe5ce152b22eccde7698a24e86012a5f75e3,5.0528222580687624e+16,60.0,4.567312942751415e+25,2.016115282725856e+16,3.0,1.4625654048559982e+16,23366.87290554949,24.0,8.0,0.0,0.0,0.0
0x01bcfd7986c68df30f8b3d3f92a44e5664657ab9,0.0,0.0,0.0,4847.027059155084,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01bd177d908a1ec1f5e965434930056210bf64b1,1142886660913.0864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01bd2bdb16eb1e61d368b60efb988adcb433a7ec,110386403703.79865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01bd8aac958c6e728557bcac756273ddd65bf19c,0.0,0.0,0.0,2348546607069714.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01bdeac39c807252d9dc00d1d69987234d376ec6,7475027393227.456,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01be938672471bbb0fa1dfd223dd2aad2e389559,1778.0236533261575,2.0,2.8785867105090303e+25,1787.2984153939435,3.0,790.2327496972127,794.4152510643266,1.0,1.0,0.0,0.0,0.0
0x01bfb07fe3dcdfe459de2fb627a96a11f33cab57,2802.230633650522,7.0,0.0,2818.874707060605,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01bfc30251bfb5b68e7e7a69fec81d8adcebc4f1,1.1113530924672148,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01bfda329ad313306320b11c6845f24294286f26,1700767373169601.5,2.0,0.0,1710008232772724.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c08ae3a3a5595440144639d1bd16e8fc94f297,0.011890004654792058,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c20f8119a4243dfbde6ef19968bf1a7ac8f2ec,10007.534957689668,1.0,0.0,10007.535066935669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c38875ab789cb12efcd791db91217a00fd01fa,244137488919441.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c3dd0607e189d8ec94c740cf5926db4f38bf3f,108948472450064.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c4905e81eb6ebb919a802215b465137d1ba3a6,1001084746418.059,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c4fbfa5cd0515cb51a75a92480583db1d018c2,0.0,0.0,0.0,104915.29075402021,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c5668541751d62e3d36a7f8af12ceed452f312,1022826495929.8438,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c5c4ca74a665e40e96ed8ff221500b6366b8a6,1.0949866178517562e+17,152.0,5.164018142480415e+25,1.3684803869074029e+17,136.0,106444.41345025334,63097.1458413738,40.0,22.0,0.0,0.0,0.0
0x01c5c9f1b50986663d545b474b3acbf9e1b25c51,1352170390933349.8,10.0,1.1227003591387342e+26,1273.2526351317465,4.0,1289818063169045.2,0.0,7.0,0.0,0.0,0.0,0.0
0x01c60af7f7193370a9447a12c885427cb94f21e6,7987029629119853.0,16.0,7.837883236549174e+25,1398951329765254.2,2.0,4640974280364209.0,0.0,6.0,0.0,0.0,0.0,0.0
0x01c6e66c0dcadda3f6bee43af37c51fad41c3955,1.7890816058854953,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c717a8e3558ca44d473a5882e938572f1f7d93,2.683527773350977e+16,11.0,3.1836581572061038e+25,6979709374716697.0,2.0,6191.146194667896,3478.4912424204713,5.0,2.0,0.0,0.0,0.0
0x01c7602892dda14261fdd4ae9c6b590ae65d3256,128154373180520.61,7.0,3.200242816169148e+24,0.0,0.0,18693.10462307799,0.0,2.0,0.0,0.0,0.0,0.0
0x01c7b3b2be439441e3cc8644b64b664d5e4e997f,1578703896757.5464,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c7ce0a635c1fa6f18f4bb5b8ae4b86cc3e68af,1287509980902.197,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c83e2a373ba4bf2cbe51087d97483e9f88c415,533337128869621.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01c96c01e8169279e9a7348474c46a8861fc01b8,1.1057148773783911,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01cb1826cd50f7f15626a1283ae812ad0a273388,3.462001846348051e+16,94.0,3.8323552945824295e+25,24718370225447.242,25.0,95536.24918488579,5554.616994612718,8.0,61.0,0.0,0.0,0.0
0x01cbb47731aa829baa27ece1e69efb8fa29d1cba,1.737659840790509,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01cc1a92aafe7e49a0f18c3fafd3684ea829d9a4,49618.12461194423,1.0,0.0,148807.8633425024,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01cc4ec22fd137f9a33f188fcf3078b5755368b5,2180619821436.1797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01cc647103f4ce8a8f7985df8101d24aab029bf3,0.0,0.0,0.0,72638.95768907781,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01cd8b637e1e131827260aaf777a587b4aed1c54,1.1819382872066622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01cdcc99a4f9a68be18504750b219caa881841eb,0.0,0.0,0.0,19394473502454.004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01ce064bf433bb179791260c080630fe63684eac,479789524440264.56,6.0,5.98959575287084e+25,33196946745936.39,8.0,236941948915449.12,60305118863875.89,6.0,3.0,0.0,0.0,0.0
0x01ce5973ebf4f7043d61cb48a7e25501afbafad7,1.148379689142376,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01ce6e8e667d8a40d05cfdfac97194198069fdd8,1825581996251.2751,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01cf15d50e91ea8731572a07afbf782233339ad7,2684029255562860.5,43.0,4.114105689685926e+25,1501696495894741.0,27.0,487181407374319.8,427511129102097.0,17.0,13.0,0.0,0.0,0.0
0x01cf5fff6ee551a7d3fdbb32c6a8ad9ef31c4829,101740709490530.28,2.0,3.4385018137922597e+25,100.91290773515733,1.0,117.691640355591,117.22465510925079,1.0,1.0,0.0,0.0,0.0
0x01cf7991cf4d37a762bffa9d74bd9b46d124d371,259723.06012205587,26.0,3.8049950004804803e+25,206918.02499763374,1.0,409800.00523881963,361167.73402359406,4.0,2.0,0.0,0.0,0.0
0x01d04f947cf6e5e4ffb9d76b40ed83daafa76e5a,1.9944767003115587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d05838b47fe9608cf58d9688e9b5b46816ae91,1.0275119212634378,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d176f95b77ca6dcbadda21f6b8c7bf8ec3c3ee,2916695751647.886,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d17d9fdf660f9c79d9feefa2b9a4b71a32a9b6,1050103322129866.4,6.0,1.0112337536793931e+26,716280620623696.5,5.0,670573740754027.6,224416306496402.5,5.0,3.0,0.0,0.0,0.0
0x01d2e7a456071dff8dbc273c1f6812d3c5f6ac10,1256312113179.6003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d2f11ad6668e28ce07da387d08bedd57f4a85a,591366722320980.4,2.0,4.0147538968303565e+25,0.0,0.0,325.7292899050399,0.0,2.0,0.0,0.0,0.0,0.0
0x01d36303366ee9e94c3cfed0c9dd41857d6f644d,1.4461707011467397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d37cdae14bc9e2e10b6a71a0c72998f44e225c,3063302223360006.0,1.0,3.984306905484441e+25,3254938854424264.5,1.0,404496831520000.8,399821233600001.1,1.0,1.0,0.0,0.0,0.0
0x01d3c79e4d3b314e43afa00e111dc07e2073e349,53848153386483.16,11.0,3.8121797547955977e+25,2.1450052667702515,2.0,70.92820337013222,3.5572878420326495,7.0,1.0,0.0,0.0,0.0
0x01d43fcfb3a9e93be5344d1011162d548db936c3,7.848915189625304e+16,32.0,9.004629228796156e+25,8.121629708175467e+16,11.0,5.325215651370004e+16,4.944727087621173e+16,13.0,8.0,0.0,0.0,0.0
0x01d48c3d1feaecce1256f98f80162103d588e830,260583128.62381065,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d4bd1ce999e641430deed48f715c2113da3187,2133369951941.0967,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d4de1128e47b400187cd81a5cfae97a6e55bf1,130340000112.74518,4.0,3.8086820600357715e+25,141575.4611900211,4.0,649.3432109709138,650.516038899804,2.0,2.0,0.0,0.0,0.0
0x01d56c115f9afd657dd4eeb9ece38d6cf73975d6,361216567455104.06,8.0,3.9725673599283865e+25,360965385120314.5,7.0,260294391633118.25,260485955179081.8,7.0,6.0,0.0,0.0,0.0
0x01d5c613f8bd10e5e312a34a60fbdeae0add19e3,2003893451362.0205,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d616e83175a410b31253ffa1f78ccb3884fddd,5.2104198066775896e+16,30.0,6.803686734109148e+25,1484.1637192536307,3.0,7119027347781039.0,3311.5592254849716,17.0,7.0,0.0,0.0,0.0
0x01d659a033bcfb4241fdfbfb95932a4e218805a3,3218546610805.2124,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d6b75a2b5048b5e528550e84e74ce08df912a4,149787005046.24026,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d754f2a403bf165aa04aff1940176581263ba3,6053083481163.24,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d77b358a5e2b12d60e7bfec4cff8ad54b63fd7,9380.122150126952,1.0,0.0,9380.122303472253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d7fe53ca0c7558c7a410ef969677a7e9ec53a7,1533305432885.2937,3.0,0.0,9510.09948304172,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d8390b924427ace5dd259f5d0541ab9585a3e8,175226060113341.72,1.0,0.0,175226073048262.78,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d83a95e445a001194ab79a4d7cda5acfcf6dc1,1.1009459431452054e+16,1.0,4.688523944918463e+25,1.1009459431452054e+16,1.0,3196148475630001.5,3196148475630001.5,1.0,1.0,0.0,0.0,0.0
0x01d852b6949f38b027571b5baa713da88e5b4db3,8.79701856802703,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d91f7c1cbd33ac7d40842569789cc043890712,298.8099804178671,2.0,0.0,296.4279489392556,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d971f8b52ac1d3667e00407e48254380512e0c,1.1251862313280865,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01d9816465ee701cb650edf27de69b02fa272454,19216487826033.504,4.0,5.995346425981224e+25,25545779363810.203,1.0,12075698400817.537,16065794452062.2,2.0,1.0,0.0,0.0,0.0
0x01d9c396e5eeb80380af396b758f10c01100bbb7,3.3635717658355428e+16,17.0,0.0,3.306732010626417e+16,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01daab3d40bdda5b8125c4aecbaef6ee2f262efa,3.153963766596724e+17,118.0,4.525078238690135e+25,8.894134189541328e+16,15.0,181994.45422295475,181805.55867626512,33.0,14.0,0.0,0.0,0.0
0x01dd25a6619a9953e83668c98594f2d3035946d4,450997323414848.2,3.0,0.0,39209157448770.99,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01dd5d5d0b0bb5bf8dbf7e6d6d8a711578534a58,1213717158926002.8,3.0,3.558319286467588e+25,0.0,0.0,207.84976647719128,207.46709165362356,2.0,1.0,0.0,0.0,0.0
0x01dd69ba92d5217d7d089bd2481151cdff43cb80,2072127005908925.5,1.0,0.0,2072127178456114.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01dda15bf1757e1e8542685c0c8b3362594541fe,23208333853.6445,4.0,0.0,22834428658.504333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01ddafdf69ca8f68849792a529e9876eca5b7c60,1160738150103.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01de22e803cd36ef6a998bff17354ac530311e08,1.5420074618299104e+16,6.0,8.891244275700306e+25,0.0,0.0,7107067495490709.0,0.0,3.0,0.0,0.0,0.0,0.0
0x01df05ac0537407f6806fe2b043cc90cff0309ef,2853976634324797.5,1.0,0.0,2853976821017418.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01df1820734306731510aa06ac7903b349f112d4,125404553815012.44,2.0,0.0,132562316210553.06,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01df5786b43e513ba91d24082cbe82046199c03b,4303755884471.63,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01dfc8d38640393a0a4d5f6f3b1f6cec158abf21,575139287617201.2,4.0,1.2750094461618161e+26,207949392103059.75,1.0,120908363824399.17,0.0,2.0,0.0,0.0,0.0,0.0
0x01e05c9e290cc8954ea88d811244139d6bacd66b,1.1022225657828475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01e0647f46e0122dbab82dda67af432614b50f6c,38250725726.55265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01e0991d5803659f581a670f955b3079e419be3b,104077732597814.08,1.0,3.700678502177253e+25,0.0,0.0,40.29019501593634,39.870361643173936,1.0,2.0,0.0,0.0,0.0
0x01e0c7b70e0e05a06c7cc8deeb97fa03d6a77c9c,0.0997739027871699,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01e156b9378aaaf9215cc50f0e6b1ead24fff6b0,1574793022271546.5,5.0,1.0289785633375925e+26,0.0,0.0,909542646192994.8,0.0,5.0,0.0,0.0,0.0,0.0
0x01e198818a895f01562e0a087595e5b1c7bb8d5c,799910753234072.9,30.0,6.979288512624705e+25,2.7905252686447464e+16,7.0,262129786540935.6,0.0,13.0,0.0,0.0,1.0,1.0
0x01e1e6302187f122cbeee03913c80efbe4c049f4,835285833352801.6,1.0,0.0,756260651413506.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01e21477fc4a6395ca9b6873c014a1c7181158e1,499130357537994.0,5.0,3.5066069968399356e+25,501433555141980.9,5.0,503205294118789.06,501421462726425.8,2.0,4.0,0.0,0.0,0.0
0x01e39d91be30aaa753a7ff3256cd371abcc17d62,224261430606.49323,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01e47909e37b86e1eed4b8bad33e4750b1f20ec7,1.1890566087937129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0x01e49a2483d3337c0c4ba9dba68f28f6a36398ff,418866385477933.75,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
